subsample,reg_lambda,reg_alpha,min_child_weight,max_depth,gamma,eta,colsample_bytree,train_rmsle,valid_rmsle,test_rmsle,train_r2score,valid_r2score,test_r2score
0.8,10.0,10.0,20,3,0.25,0.3,0.1,0.24875191860385656,0.2504693725160273,0.24929764979582583,0.8093801574018472,0.8065771094732169,0.8083512855877542
0.8,0.01,5.0,50,13,5.0,0.5,0.7,0.25135198977587214,0.25396923347493217,0.25333981807207134,0.8053744362552242,0.8011338664867137,0.8020860300371289
0.7,0.0,1.0,100,3,5.0,0.05,0.3,0.26525325242459163,0.26572847353627765,0.26535874521969743,0.783251218903889,0.7822917939792337,0.7828617409084022
0.7,10.0,10.0,5,5,5.0,0.5,0.5,0.2595852660722727,0.26078248432731943,0.25979150222074027,0.7924153169101249,0.7903207520946642,0.791877313072532
0.8,1.0,1.0,10,11,1.0,0.3,0.7,0.23354560513799477,0.23972105916861577,0.2389197808531638,0.8319731728556853,0.8228215127421815,0.8239752414875798
0.8,100.0,100.0,20,7,1.0,0.3,0.7,0.24735412314883828,0.24915778962580148,0.24808119308377255,0.8115164137606349,0.8085975236020616,0.8102170358375255
0.9,5.0,100.0,2,5,5.0,0.3,0.5,0.25971123679940195,0.26077375755976623,0.2603128188274403,0.7922137959319738,0.7903347851800959,0.7910412066424399
0.8,0.1,0.0,20,5,5.0,0.5,0.3,0.2621770515051869,0.263211449080088,0.26283575261749514,0.7882494347255031,0.7863965977089784,0.7869711501353107
0.7,0.1,100.0,10,3,0.1,0.1,0.5,0.24578875704935363,0.24711225612416174,0.2463566896598159,0.8138944798496062,0.8117273717905692,0.8128463673155516
0.8,0.1,0.01,20,13,5.0,0.01,0.1,0.25743985680444753,0.25866435939103577,0.25821522260428104,0.7958324117078754,0.7937130290215753,0.7943952114566947
0.9,5.0,10.0,100,3,2.0,0.01,0.9,0.2585620096196467,0.25918652702234957,0.25849245248379077,0.7940486431508615,0.7928793223355748,0.7939534839026603
0.8,10.0,1.0,100,11,5.0,0.05,0.1,0.25799823031394525,0.2592854454937596,0.25871544039192795,0.7949457937137416,0.7927211970603225,0.7935978394827529
0.7,0.01,0.1,100,9,0.1,0.01,0.1,0.23713652579406444,0.2438927338287224,0.24313856973493228,0.8267663986037758,0.8166012644061396,0.8177039506083283
0.7,0.1,10.0,10,5,0.5,0.1,0.3,0.24281123980357855,0.2447842537120785,0.2441251833465628,0.8183761818291968,0.8152580308421415,0.8162214982321173
0.8,1.0,100.0,10,13,0.5,0.01,0.1,0.254232989543621,0.25553035820363545,0.2550538457196263,0.8008872653149695,0.7986815300154418,0.7993989073612163
0.9,10.0,0.01,1,5,0.25,0.1,0.9,0.23455460431363243,0.23823485020470628,0.2371489405220877,0.8305181665507357,0.8250116247459045,0.8265749137156431
0.7,0.1,1.0,5,5,1.0,0.05,0.1,0.2515839343201571,0.25312274801006024,0.2523807888623273,0.8050150743410575,0.8024573083311206,0.8035816182274771
0.7,0.1,0.1,50,5,0.25,0.1,0.1,0.23997142417402506,0.24338527006130162,0.24244176833770237,0.8225997259980631,0.8173636601451422,0.8187473237373464
0.7,0.0,5.0,100,9,0.5,0.5,0.5,0.23435146480054198,0.24094481483355779,0.24063988020997296,0.8308116039666066,0.8210079331576219,0.8214315424844998
0.7,100.0,1.0,50,5,0.5,0.01,0.9,0.24056496211863845,0.24280038216863603,0.24165101750755916,0.8217210879720174,0.8182404053177672,0.8199277471340873
0.8,0.01,100.0,1,9,2.0,0.5,0.1,0.2608323607051845,0.26189126804232843,0.2614986256898645,0.7904159769948266,0.7885339512727756,0.7891331243507111
0.8,5.0,10.0,50,13,0.25,0.01,0.3,0.22574377687519315,0.2327602892079777,0.23205021504828696,0.8430118751263913,0.8329615736594432,0.833952059957382
0.7,0.0,1.0,5,11,0.25,0.5,0.1,0.22981377133955747,0.24282719622836185,0.24199765983268115,0.8373000843098234,0.8182002572611434,0.8194107583334059
0.9,0.01,10.0,5,3,0.1,0.1,0.7,0.23752291459384842,0.23998078619070481,0.23905450757783142,0.8262014071477622,0.822437374858963,0.8237766649980583
0.9,0.1,1.0,100,9,1.0,0.01,0.5,0.23588839839212652,0.23987607670284847,0.23906828716498538,0.828585170233249,0.8225922908891715,0.823756348670929
0.8,0.01,0.1,50,11,2.0,0.5,0.7,0.2423799426308561,0.24719627671635497,0.24611141338708073,0.8190208329458444,0.8115993209424734,0.8132188475108562
0.9,0.1,5.0,50,11,0.5,0.3,0.5,0.23021770452960427,0.23794098578947007,0.23712740277030506,0.836727641222411,0.8254430573536007,0.8266064130496831
0.8,0.1,0.0,5,9,5.0,0.5,0.3,0.2589667566669125,0.2616162557626404,0.2607659270567201,0.7934033554135098,0.788977839500596,0.790313133768316
0.7,0.01,0.0,50,11,1.0,0.01,0.7,0.23101630883058785,0.23689815319244695,0.2360904792962794,0.8355929225545828,0.826969778497828,0.8281195470688215
0.8,0.1,0.0,2,13,0.25,0.5,0.5,0.19992159004715343,0.24798930092452529,0.24715208073243966,0.8768726243877627,0.8103885749342659,0.8116359221253011
0.8,0.1,0.01,1,7,0.1,0.5,0.1,0.2213808166664385,0.24160228373272177,0.24024330439531463,0.8490214678287912,0.8200297649662229,0.8220196210601046
0.7,10.0,100.0,5,11,5.0,0.05,0.5,0.2545686040847636,0.25569317082658793,0.25515947803827627,0.8003612184212126,0.7984249058674268,0.799232712286106
0.7,10.0,0.0,50,3,0.5,0.05,0.3,0.24872634522060483,0.25013729704002347,0.24921843755764023,0.8094193494107897,0.8070896545294053,0.8084730557835087
0.9,10.0,10.0,20,13,5.0,0.05,0.5,0.24654015914784763,0.24872830916205607,0.2482765773717755,0.8127548522036372,0.8092568068303356,0.8099179788160922
0.9,0.01,100.0,2,11,5.0,0.5,0.5,0.25815336281751206,0.2595762806350741,0.25930033504536715,0.7946991242998857,0.7922559355454124,0.7926635312429422
0.7,0.01,0.1,20,3,1.0,0.05,0.9,0.2509759111438108,0.25200245389105136,0.2510408285606482,0.8059564070459306,0.8042020442693081,0.8056617619106735
0.9,5.0,1.0,5,9,5.0,0.1,0.7,0.2473073879721417,0.24932999031253247,0.24861538794393356,0.8115876313447606,0.8083328637843457,0.8093988340623994
0.7,1.0,0.1,50,9,5.0,0.01,0.3,0.2514412421516404,0.25287836498462146,0.25243494435131414,0.8052361928456091,0.8028385682250743,0.8034973148634303
0.9,0.1,1.0,2,13,5.0,0.1,0.5,0.24519768886180698,0.2478569260286408,0.24742740194768806,0.8147884897268192,0.8105909473230272,0.8112160226658734
0.8,0.1,100.0,20,5,2.0,0.05,0.3,0.256555704599041,0.25731204997595686,0.2570098838302849,0.7972323910637473,0.7958643466268404,0.7963102419194962
0.8,0.0,0.1,50,11,5.0,0.01,0.3,0.24906254504320832,0.25086961646135664,0.25043069782830124,0.8089037909623165,0.8059584454445181,0.8066052549956741
0.9,0.0,1.0,50,5,0.25,0.5,0.9,0.2314852903717775,0.23719824126820907,0.23658499006356312,0.8349247260235875,0.8265311326680902,0.8273987577238997
0.9,1.0,0.01,20,11,0.1,0.3,0.9,0.19242640895418894,0.23274028958768436,0.23249309159932846,0.8859318025504397,0.8329902775383544,0.8333176376647673
0.7,0.0,0.01,5,11,0.1,0.05,0.9,0.16691822144420881,0.22441472875192198,0.22388105081654738,0.9141692859670056,0.8447250751481867,0.8454374710467005
0.9,10.0,0.1,1,13,0.1,0.1,0.3,0.18318542679251332,0.22964850135165332,0.228646264792838,0.8966246317310057,0.8373980143182362,0.8387878522681032
0.7,0.01,0.1,100,7,0.25,0.05,0.7,0.22233995889999578,0.23058093224685694,0.22951621961499294,0.8477103914095425,0.8360749234902988,0.8375587563776762
0.9,100.0,1.0,2,9,0.25,0.1,0.3,0.2268520417070437,0.23429541964763786,0.2337514737945713,0.8414666586943983,0.8307509613614742,0.8315083988796728
0.7,100.0,100.0,50,7,0.5,0.05,0.3,0.24714099244372276,0.24857896996862394,0.24812226256416758,0.8118410845794631,0.8094857866616505,0.8101541940493546
0.8,100.0,100.0,10,5,0.1,0.05,0.7,0.23982087018631743,0.24182520182440218,0.24091018930486802,0.8228222519974899,0.8196975071020438,0.8210301477695422
0.7,100.0,1.0,20,7,0.1,0.3,0.5,0.2027014639932671,0.22957453798927993,0.22875041542389513,0.8734246901784187,0.8375027365594413,0.8386409513684103
0.7,100.0,5.0,100,3,1.0,0.05,0.7,0.25216758616082374,0.25315773995224705,0.25231317058726943,0.8041093303575632,0.8024026875568965,0.8036868535984264
0.9,0.0,0.1,5,11,0.1,0.1,0.5,0.18981001619189,0.2281443107064536,0.22756269020887127,0.8890126503101349,0.8395211143968646,0.8403122284605572
0.9,100.0,10.0,10,3,0.5,0.3,0.1,0.25334050791199697,0.25464045152048226,0.25373893961687516,0.8022827769206227,0.8000813064828256,0.8014619358590009
0.9,10.0,0.0,2,13,5.0,0.01,0.5,0.2446537232306398,0.24720311361408487,0.24664237720662233,0.8156093534321757,0.8115888993131131,0.8124120501955745
0.7,1.0,0.1,2,5,5.0,0.01,0.1,0.2637195049380163,0.26435721304280135,0.26397564025996406,0.7857505419765016,0.7845329116252009,0.7851193814068608
0.9,10.0,10.0,10,13,5.0,0.1,0.7,0.24563439136297338,0.24797055651297223,0.24722156471711482,0.8141281706449791,0.8104172376245671,0.8115299944189855
0.8,100.0,100.0,50,3,1.0,0.1,0.7,0.25723289380554726,0.2579704555818085,0.25732854519196746,0.7961605516613457,0.794818332544458,0.795804827156483
0.7,0.1,0.01,50,5,0.25,0.05,0.3,0.2336158915053258,0.2376920366551785,0.23672720989241156,0.8318720211134646,0.8258081316302208,0.8271911816027654
0.8,10.0,0.1,10,5,0.25,0.3,0.1,0.23862521387240637,0.24274668545059133,0.241818504234592,0.824584530706459,0.8183207908129773,0.8196780468487587
0.9,100.0,0.1,2,5,1.0,0.1,0.1,0.25072979842243653,0.25247629639313063,0.25156260708076955,0.8063367876243205,0.8034650306656783,0.8048530735519281
0.8,0.0,0.0,10,9,0.5,0.05,0.1,0.23806460711511274,0.24278931089808456,0.24194523995317968,0.8254077763381261,0.8182569807757726,0.8194889858750554
0.9,1.0,1.0,2,5,0.1,0.5,0.7,0.218605206980218,0.23289518920369776,0.23208480195023534,0.8527835866146742,0.8327678979005959,0.8339025576389217
0.9,10.0,5.0,1,7,1.0,0.1,0.7,0.2405802982184875,0.24327824719187807,0.2423191499023975,0.8216983565624075,0.8175242447823746,0.8189306197050588
0.7,100.0,0.1,50,5,0.1,0.5,0.7,0.21503492235876712,0.2321125348923754,0.23135602872914773,0.8575530281875027,0.8338899906662913,0.8349440503663573
0.8,100.0,1.0,50,3,2.0,0.1,0.3,0.2588158927022424,0.25954798715954525,0.2588976192132217,0.7936439956459596,0.7923012207406019,0.7933070540442465
0.8,0.0,0.1,1,3,1.0,0.05,0.1,0.2575439012326928,0.2585218689299009,0.2578691395545439,0.7956673495233596,0.7939402410702137,0.7949459818296726
0.9,0.01,0.1,10,13,0.1,0.05,0.3,0.17679137719638455,0.22797928157711383,0.2273046928885128,0.9037152767839801,0.8397531965569935,0.8406741125865596
0.8,0.1,0.0,2,3,5.0,0.01,0.1,0.2700987692422002,0.2704567845723086,0.2701369066246689,0.7752599677404151,0.7744751646056293,0.77497157188976
0.9,0.01,0.1,5,7,5.0,0.05,0.1,0.2593469554960255,0.2604188408747187,0.2598320319627273,0.7927962855110045,0.7909051113101823,0.7918123700954915
0.9,0.1,10.0,100,3,1.0,0.01,0.5,0.25913104644842005,0.2598378677453536,0.2592142078696575,0.7931411404139289,0.791837017827375,0.7928012428953477
0.8,5.0,0.01,100,11,5.0,0.5,0.1,0.26169568684057104,0.26318231272107456,0.2628733050243405,0.789026281262847,0.7864438850209345,0.7869102732002797
0.7,1.0,1.0,5,13,1.0,0.5,0.3,0.24330661313232413,0.25206601468334555,0.2506175853546678,0.8176343432421428,0.8041032623529423,0.806316500047003
0.9,100.0,5.0,2,11,0.5,0.1,0.5,0.2305726771273337,0.23627708531689487,0.2356723922334864,0.8362237538645324,0.8278758441965341,0.8287277661334944
0.8,0.0,0.0,10,7,0.1,0.3,0.1,0.22203234325377258,0.23745425084342675,0.2366802206627902,0.8481314966353778,0.826156478483194,0.8272597782575054
0.7,100.0,1.0,5,11,2.0,0.05,0.3,0.2429103358257706,0.24544533489228895,0.24486427731740018,0.8182279031033919,0.8142588296865987,0.8151070274169644
0.7,0.1,10.0,100,7,0.1,0.01,0.1,0.24881753877409918,0.25095790767499043,0.2503529484743621,0.8092795740057439,0.8058218391919058,0.806725320007696
0.8,100.0,10.0,2,3,0.1,0.5,0.7,0.22684830486861837,0.23310562465082849,0.23214380513468416,0.8414718815577037,0.8324655519294759,0.8338180926182597
0.7,5.0,1.0,2,3,0.25,0.01,0.5,0.25876552832189326,0.2594833973593713,0.2588045860546032,0.7937242996873219,0.7924045816148146,0.7934555748589528
0.7,0.01,0.0,5,3,1.0,0.05,0.7,0.25198651790555165,0.2531020700892721,0.25209794808940295,0.8043905468921486,0.8024895820427296,0.8040216199971335
0.9,0.0,0.0,10,13,0.5,0.5,0.7,0.21962259068426013,0.24183923556200937,0.24088163872294935,0.8514101142431286,0.8196765796612595,0.8210725651588905
0.9,0.1,1.0,1,11,0.1,0.01,0.3,0.20160434497599572,0.22749482086564715,0.22680265744053651,0.8747911565639406,0.8404335285038497,0.8413771241304123
0.8,10.0,0.0,50,11,0.1,0.1,0.5,0.1900663104695439,0.22578773872257465,0.22537890842388889,0.8887127227546556,0.8428192626284472,0.8433623769993689
0.7,5.0,100.0,50,13,0.5,0.1,0.5,0.24169398104434883,0.24402740336081993,0.24344735762095918,0.8200437648240625,0.8163986750112521,0.8172406217611627
0.8,0.01,100.0,50,5,2.0,0.01,0.3,0.25680001150259324,0.2575207989586415,0.25715035823893145,0.7968460335436162,0.7955329949058663,0.7960875188282762
0.8,1.0,0.01,10,13,1.0,0.5,0.7,0.23320734850857136,0.24318203880894163,0.24275571953203298,0.8324595449175247,0.8176685423198043,0.8182775916531433
0.9,0.0,0.01,10,13,5.0,0.05,0.1,0.2563081865702748,0.25776894126794064,0.2572439197539319,0.7976234517779647,0.7951387637633398,0.7959391089133196
0.9,1.0,0.01,1,5,1.0,0.01,0.9,0.24517142697518482,0.24713892550746566,0.24597176556040243,0.8148281617418944,0.8116867312661701,0.8134307530175156
0.7,100.0,5.0,50,5,1.0,0.1,0.1,0.25189916567047776,0.2533570278642538,0.25268519198300715,0.8045261411409524,0.8020914645584054,0.803107521716331
0.7,0.1,10.0,2,13,0.25,0.05,0.3,0.22521041173009002,0.23253989763738647,0.23181155360587277,0.8437528308976577,0.8332777481448447,0.8342934417718595
0.7,5.0,5.0,50,3,2.0,0.05,0.9,0.25741308137955926,0.25810033278130806,0.25740025031982516,0.7958748790220507,0.7946116799766421,0.7956910124923906
0.7,10.0,5.0,10,13,0.5,0.3,0.9,0.227411389243297,0.23569644838427578,0.23487690968549646,0.8406839057055717,0.8287207745577744,0.829882030613371
0.9,5.0,0.0,20,3,0.1,0.05,0.3,0.24376992791393778,0.24562658560421774,0.24474151370408803,0.8169391451080423,0.813984404835918,0.8152923744977494
0.9,0.01,5.0,2,3,0.5,0.1,0.1,0.25352218948686994,0.2547871539614137,0.2539640416791204,0.8019990918737054,0.7998508874077871,0.8011095173340335
0.8,5.0,100.0,2,13,0.1,0.05,0.7,0.23185620981818653,0.23610381999181695,0.23535216805555167,0.8343952868989196,0.8281281937877036,0.8291928884891754
0.9,1.0,0.01,2,13,0.25,0.5,0.3,0.20886002062961118,0.25137595404946805,0.2511804748730766,0.8656165267763594,0.8051743753359373,0.8054454929741893
0.7,10.0,100.0,2,3,5.0,0.5,0.7,0.2665832082439298,0.2673099023242795,0.2666078564763177,0.781072252420365,0.7796927912776885,0.7808126792318709
0.7,0.1,0.01,10,9,2.0,0.01,0.1,0.2521739947142745,0.25382056839398337,0.25326138477180826,0.8040993735522656,0.8013666174889755,0.8022085582919026
0.8,10.0,1.0,1,11,5.0,0.05,0.7,0.2457611864563273,0.24804412765595255,0.24727209190197552,0.8139362291292589,0.8103047251567623,0.8114529474836558
0.8,0.1,0.0,2,11,0.1,0.01,0.5,0.1852472460288641,0.22533395969596812,0.22463895435738407,0.8942844803495621,0.8434504186782956,0.8443892200204095
0.7,5.0,0.0,50,3,5.0,0.5,0.5,0.26113975311081705,0.26183834819309676,0.26117092612013837,0.7899216940064793,0.7886194036886078,0.7896612929936562
0.7,1.0,100.0,10,3,2.0,0.3,0.9,0.2608699548026513,0.26140174038238345,0.2607959742862754,0.7903555574212664,0.7893237579150038,0.7902648078810395
0.7,0.01,0.01,5,5,5.0,0.01,0.1,0.26371202814195377,0.26435396557666463,0.2639684900633912,0.7857626903141572,0.7845382053545998,0.785131022010158
0.8,5.0,1.0,1,7,0.25,0.01,0.1,0.2470147936826454,0.2498483023826273,0.24919258624885945,0.812033196451792,0.8075351526986508,0.8085127877185079
0.8,0.1,10.0,10,7,0.25,0.1,0.3,0.23401362539182047,0.23797834571044785,0.2372764289874238,0.8312990539433116,0.825388237495324,0.8263884010455164
0.9,0.01,0.1,100,9,5.0,0.5,0.1,0.26097803868773056,0.26245162981413844,0.2619484863699121,0.7901818012679835,0.7876280465926331,0.7884069843099606
0.8,0.1,10.0,2,13,1.0,0.01,0.5,0.23381088315809923,0.23819638072944596,0.23749569297872736,0.8315912419767684,0.8250681334175642,0.8260673884545504
0.7,5.0,100.0,50,9,0.1,0.01,0.9,0.23462916148332014,0.23769678054313667,0.23686987728390946,0.8304104040606339,0.825801178473821,0.82698282691066
0.9,0.0,100.0,5,5,2.0,0.1,0.1,0.26035179983310913,0.26115930089333894,0.2606919163336599,0.7911875461256005,0.7897143639977463,0.7904321437512912
0.8,0.0,1.0,20,3,0.1,0.1,0.1,0.24637122083764348,0.24843000399619336,0.24750496794321844,0.8130113786938503,0.8097140572299177,0.8110976403664412
0.8,5.0,10.0,50,5,0.25,0.01,0.5,0.24185925709956704,0.24386389472342732,0.24304095226476302,0.8197975640222835,0.8166446338223701,0.8178503009539614
0.9,0.1,0.0,1,5,0.1,0.3,0.9,0.21655689737007983,0.23078687985574048,0.23022549535462938,0.8555294687983539,0.8357819673131582,0.8365532182131821
0.7,100.0,0.1,1,9,0.25,0.01,0.9,0.2215591682408505,0.23032886462232377,0.22933593098231908,0.8487781034211803,0.8364331284721255,0.8378138564949674
0.7,10.0,10.0,20,3,2.0,0.05,0.9,0.2573527901408731,0.25800908377637033,0.2573080310840209,0.7959704881112111,0.7947568806177021,0.7958373825408609
0.8,5.0,5.0,5,9,2.0,0.5,0.9,0.243908548681237,0.24714311589423282,0.24650973747780103,0.8167308893032497,0.811680345286158,0.8126137586338145
0.8,0.1,10.0,2,11,2.0,0.5,0.1,0.25411622150918795,0.25628363046660135,0.25547236723003647,0.8010701264251048,0.7974928560758519,0.7987400288076231
0.7,0.1,0.1,10,7,5.0,0.1,0.7,0.25194800775703646,0.2532321454816634,0.2524674006451743,0.8044503308324695,0.8022865189323397,0.8034467817733121
0.8,1.0,0.01,20,11,0.25,0.5,0.5,0.2144398195259617,0.24186964896717508,0.2412275140923743,0.8583403728239316,0.8196312223057658,0.8205583622201464
0.8,0.0,1.0,10,5,1.0,0.01,0.1,0.2574644769424749,0.25858035047000427,0.2580211185692143,0.7957933589005384,0.7938470028839864,0.7947042073300489
0.9,0.01,1.0,20,9,2.0,0.5,0.1,0.2517900073702596,0.2542309909166817,0.25376192742344816,0.8046955182080298,0.8007237261311678,0.8014259606053687
0.9,5.0,0.1,5,7,0.1,0.01,0.3,0.2286244348440942,0.23539403085653096,0.23447480886760247,0.838979741984086,0.8291600226658115,0.8304640037126862
0.8,10.0,10.0,50,7,0.25,0.1,0.7,0.23009259773613716,0.23462162939059097,0.23366183016771444,0.8369050466148171,0.8302793420663281,0.8316376070660105
0.7,0.0,10.0,1,9,0.1,0.01,0.5,0.22067499087818349,0.22909192945389556,0.22820958953959833,0.8499826591719268,0.838185217618204,0.8394030395054416
0.7,10.0,0.1,20,11,1.0,0.3,0.1,0.24504927729668372,0.2483777514502641,0.24767340491879816,0.8150126289633247,0.809794094899695,0.810840441740032
0.7,1.0,10.0,2,13,5.0,0.01,0.5,0.24805181768046106,0.24987708676570813,0.2493550502337347,0.8104516291693762,0.8074908033797639,0.8082630217265327
0.9,100.0,100.0,50,5,0.1,0.1,0.5,0.2413990131272425,0.24326573901062576,0.24255172247227855,0.8204827407961472,0.8175430083271699,0.818582880122009
0.8,100.0,0.1,1,11,5.0,0.5,0.5,0.2542003879489221,0.2563787677652457,0.2559222896199694,0.8009383285265144,0.7973424792566894,0.7980305109447032
0.7,10.0,100.0,2,11,5.0,0.1,0.7,0.2532178167971944,0.25439166369479177,0.25380508612544184,0.8024742368074449,0.8004717632204583,0.8013584096794475
0.8,100.0,100.0,100,9,1.0,0.5,0.5,0.24938801616703968,0.2512979462326595,0.25079982778478477,0.8084040214245889,0.8052952744375338,0.8060347146702759
0.8,1.0,0.01,50,5,0.25,0.1,0.7,0.23097702211338098,0.23552092129194677,0.2345733909108979,0.8356488360541963,0.8289757885810092,0.8303214151042352
0.9,0.1,1.0,20,13,2.0,0.05,0.3,0.23909679135712827,0.24320056872456897,0.24247040345837204,0.8238905242086578,0.8176407547803639,0.8187045052180596
0.9,1.0,100.0,50,11,0.25,0.5,0.7,0.23983713569926043,0.24356019520642402,0.24298284029073478,0.8227982175197477,0.8171010380980485,0.8179373958490088
0.8,1.0,0.0,50,9,1.0,0.1,0.5,0.23583350095104708,0.24018587224228904,0.23942188892330246,0.8286649464373914,0.8221337574022917,0.8232346052476959
0.7,1.0,100.0,10,13,5.0,0.5,0.7,0.25774441706914275,0.25936170688648147,0.2585726092043001,0.7953490513079686,0.7925992488745571,0.7938256768924774
0.9,0.01,0.0,50,13,2.0,0.3,0.5,0.23972902986463646,0.24489342278283918,0.24471847990851586,0.8229579278094781,0.8150932113646466,0.8153271402995583
0.7,10.0,0.01,5,13,2.0,0.05,0.1,0.25009510736440305,0.25218638341508215,0.2515645349287784,0.8073160149544757,0.8039161250911737,0.804850082526676
0.7,100.0,1.0,5,9,0.1,0.3,0.9,0.19536636789921102,0.22944345980360842,0.22878332663223325,0.8824196270455383,0.837688242896167,0.838594517325617
0.9,0.0,0.0,5,7,5.0,0.3,0.1,0.26057993119868483,0.26173090686490835,0.2611982239683285,0.7908214450199077,0.7887928416332091,0.789617321068858
0.9,5.0,10.0,1,3,1.0,0.01,0.3,0.2607810128280307,0.2614006272436326,0.26082235865576187,0.7904984869667896,0.7893255521753579,0.7902223684934049
0.8,100.0,0.0,20,9,1.0,0.5,0.3,0.24616716026831956,0.2505118662521023,0.2497788580934171,0.8133210025398697,0.8065114730370847,0.8076107093438244
0.7,100.0,1.0,50,9,0.25,0.1,0.5,0.22020752441868233,0.22971807584429613,0.22882402290464532,0.8506175638982177,0.8372994753399264,0.8385370901887355
0.7,0.1,0.01,2,9,0.25,0.01,0.1,0.23825906439771188,0.24446939172398352,0.2437399537656442,0.8251224370287555,0.8157329863377993,0.816801045622321
0.8,0.01,5.0,100,7,0.1,0.1,0.5,0.21376497126637076,0.22708052424151073,0.22632004421040952,0.8592305836724311,0.8410141804489628,0.8420514729258641
0.7,5.0,0.0,50,5,5.0,0.3,0.7,0.25711447203047555,0.25822637586558544,0.2571709580923048,0.7963481907500127,0.7944110285618329,0.7960548473943974
0.8,0.0,0.01,100,3,0.5,0.3,0.9,0.2431953869820334,0.24509744141740486,0.24405724379786428,0.817801039850756,0.8147849944753395,0.8163237743751105
0.8,5.0,1.0,5,5,1.0,0.01,0.7,0.24556152251167282,0.2473002825924217,0.24639934438623576,0.8142384341762939,0.8114407514032307,0.8127815533410869
0.8,1.0,100.0,10,11,0.1,0.1,0.1,0.24382139127740435,0.2461345447644227,0.24529839772578282,0.8168618433519188,0.8132142436837706,0.8144508519604075
0.7,100.0,1.0,1,3,0.25,0.01,0.3,0.26065734804499513,0.2612688161416951,0.2607047203974733,0.7906971349893303,0.7895379635234248,0.7904115571052691
0.9,0.1,10.0,20,13,0.25,0.5,0.1,0.23458265087137029,0.24179747252525352,0.24087106091821475,0.8304776329936908,0.8197388541169763,0.8210882792491914
0.8,0.0,100.0,1,11,0.1,0.05,0.3,0.23670265150204806,0.23974446986527093,0.23917750506687088,0.8273997286788954,0.8227869052331878,0.8235952787191314
0.7,1.0,0.0,10,9,0.25,0.3,0.3,0.21858932418259663,0.23626606712307724,0.23594926677596548,0.8528049779034838,0.827891896985467,0.8283250988829409
0.7,10.0,0.0,20,11,1.0,0.01,0.9,0.2309687437801565,0.23679625304480167,0.23600341295059343,0.835660616700661,0.8271186020557951,0.8282462971482893
0.8,0.0,1.0,50,11,5.0,0.01,0.9,0.24476277374528155,0.24727551310879742,0.24648143463786717,0.8154449383885353,0.811478521528465,0.812656785399305
0.8,0.0,0.0,2,13,1.0,0.3,0.7,0.22975765959299715,0.23967281287084283,0.23893253781511853,0.837379524822538,0.8228928235054345,0.8239564435371632
0.9,0.0,0.1,50,9,0.25,0.3,0.1,0.23038887934913413,0.24067917823424437,0.23927730908157416,0.8364847536755964,0.8214023855908428,0.8234480276414241
0.8,0.1,100.0,50,11,1.0,0.5,0.3,0.25188152961654153,0.2543914493183241,0.2539240534796563,0.8045535113533859,0.8004720995061679,0.8011721454611807
0.8,1.0,0.0,5,9,0.1,0.3,0.5,0.19607462966671013,0.23356704461270067,0.23317100285971953,0.8815655533687179,0.8318016447583014,0.8323441843193098
0.8,10.0,10.0,1,13,0.25,0.1,0.5,0.22267526154034972,0.23178663297030827,0.23095757480020632,0.8472507204507045,0.8343561228923134,0.8355120974414338
0.7,0.0,0.01,50,9,1.0,0.3,0.3,0.2398328352257074,0.24450117099327306,0.24393636907374175,0.8228045722049367,0.8156850764410413,0.8165056687109349
0.8,0.1,0.0,10,9,1.0,0.05,0.1,0.24445477641006808,0.24739762875823126,0.2466229096705158,0.8159091160282678,0.8112922749649645,0.8124416617416979
0.7,10.0,100.0,100,5,0.5,0.3,0.5,0.24877944493476492,0.2501278490664811,0.24943167608628494,0.8093379679368675,0.8071042271456489,0.8081451635414992
0.8,100.0,1.0,20,11,2.0,0.1,0.3,0.24293473116908798,0.24568661159805286,0.24523481619767554,0.8181913907387288,0.8138934770946771,0.8145470284501076
0.8,0.1,5.0,10,5,0.1,0.5,0.9,0.21288752860183988,0.23070920383305651,0.22980822745717905,0.8603838464381214,0.835892490554578,0.837145153437177
0.9,5.0,0.1,100,9,2.0,0.5,0.5,0.2451866316814948,0.24947296757892914,0.24836196787685352,0.8148051935619909,0.8081129792808549,0.8097872053763298
0.8,0.1,10.0,2,3,5.0,0.5,0.7,0.26236323686411495,0.2634429007161213,0.26235335714047403,0.7879485780824269,0.7860207736799701,0.7877523973481144
0.9,0.01,10.0,1,7,2.0,0.5,0.3,0.2523746862378126,0.2547448222548339,0.25394682851260947,0.8037874362345656,0.7999173895805116,0.8011364772056186
0.9,0.01,0.1,100,3,5.0,0.3,0.9,0.2616637439792876,0.26221163197626934,0.2615133055405507,0.7890777814845146,0.7880162743629566,0.7891094486535444
0.9,1.0,10.0,100,13,5.0,0.01,0.7,0.24505767482312998,0.24729305971495327,0.24663407654145988,0.8149999501831644,0.8114517657089553,0.8124246764001672
0.8,0.1,5.0,1,7,1.0,0.1,0.7,0.24013670814811738,0.24276485171374063,0.24175173132389877,0.8223552675573865,0.8182935973968217,0.8197776170560449
0.7,100.0,0.0,2,5,2.0,0.05,0.5,0.2502198141110212,0.25147294494811173,0.25070025880148084,0.8071238082053739,0.8050240032928908,0.8061886947806717
0.7,10.0,0.01,10,11,0.5,0.5,0.7,0.2268889478166769,0.23997350273031123,0.23876983928097403,0.8414150715474437,0.8224481528111701,0.8241961118310148
